State,City,Distribution Company,Consumer Category,Residential,Commercial / Non-Residential,EV Charging,Energy Charge (₹/kWh),Fixed Charge,Voltage Level,Effective Date,Source Page Number,Fuel Type,Price (₹/litre),Snapshot Date,Source_x,Implementing Agency,Charging Stations Count,Access Type,Source_y,Grid Emission Factor (kg CO2/kWh),Vehicle Class,Powertrain,Maintenance Cost (₹/km),Replacement Cost (₹),Replacement Cycle (Years),Location_Level,Cost_per_km_₹,CO2_per_km_kg,Tariff Year
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,793,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,793,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,794,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,795,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,796,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,796,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,797,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,798,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,798,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,798,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,800,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,800,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,800,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,800,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,801,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,802,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,802,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,802,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,8.8,As per tariff,HT,1 April 2024,804,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,8.8,As per tariff,HT,1 April 2024,804,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,HT,1 April 2024,804,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,8.8,As per tariff,LT,1 April 2024,804,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,8.8,As per tariff,LT,1 April 2024,805,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,8.8,As per tariff,LT,1 April 2024,806,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,8.8,As per tariff,LT,1 April 2024,806,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,8.8,As per tariff,LT,1 April 2024,806,,,,,,,,,0.716,3W,ICE,1.8,25000,7,State,,2.31,2025-26
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,3.0,20 Rs./kW/month,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,3.0,20 Rs./kW/month,HT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,3.0,20 Rs./kW/month,HT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,3.0,20 Rs./kW/month,HT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,3.0,20 Rs./kW/month,HT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,State,,2.31,2020-21
Delhi,New Delhi,,,,,,3.0,20 Rs./kW/month,,,,Petrol,94.72,2026-01-06,IOC,,,,,0.716,3W,ICE,1.8,25000,7,City,94.72,2.31,2020-21
Delhi,New Delhi,,,,,,3.0,20 Rs./kW/month,,,,Diesel,87.67,2026-01-06,IOC,,,,,0.716,3W,ICE,1.8,25000,7,City,87.67,2.31,2020-21
Maharashtra,Pune,,,,,,8.8,As per tariff,,,,Petrol,103.88,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,103.88,2.31,2025-26
Maharashtra,Pune,,,,,,8.8,As per tariff,,,,Diesel,90.57,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,90.57,2.31,2025-26
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,99.84,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,99.84,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,89.02,2.31,2024-25
Karnataka,Bengaluru,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,89.02,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,89.02,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,100.85,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,100.85,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,92.49,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,92.49,2.31,2024-25
Tamil Nadu,Chennai,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.49,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,92.49,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,107.41,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,107.41,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,95.7,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,95.7,2.31,2024-25
Telangana,Hyderabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,95.7,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,95.7,2.31,2024-25
West Bengal,Kolkata,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,103.94,2026-01-06,IOC,,,,,0.716,3W,ICE,1.8,25000,7,City,103.94,2.31,2024-25
West Bengal,Kolkata,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,92.02,2026-01-06,IOC,,,,,0.716,3W,ICE,1.8,25000,7,City,92.02,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.49,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,94.49,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.49,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,94.49,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.17,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,90.17,2.31,2024-25
Gujarat,Ahmedabad,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.17,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,90.17,2.31,2024-25
Rajasthan,Jaipur,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,104.72,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,104.72,2.31,2024-25
Rajasthan,Jaipur,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,90.21,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,90.21,2.31,2024-25
Uttar Pradesh,Lucknow,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,94.69,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,94.69,2.31,2024-25
Uttar Pradesh,Lucknow,,,,,,4.68,Estimated (Nat. Avg),,,,Diesel,87.8,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,87.8,2.31,2024-25
Madhya Pradesh,Bhopal,,,,,,4.68,Estimated (Nat. Avg),,,,Petrol,106.47,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,3W,ICE,1.8,25000,7,City,106.47,2.31,2024-25
